代码,名称,PER,PBR,時価総額,営業利益率,ROA,ROE,セクター,業種,配当利回り,EPS,更新日
3480,"J.S.B.Co.,Ltd.",13.858618,1.7053862,71003955200.0,-5.953,5.668,12.955,Real Estate,Real Estate - Diversified,336.0,243.17,20260216
3482,Loadstar Capital K.K.,6.9146066,1.7603725,57484095488.0,27.639000000000003,7.244000000000001,27.229,Real Estate,Real Estate Services,258.0,500.39,20260216
3483,"Shoei Co.,Ltd.",4.3181868,1.5975342,712499968.0,,,,,,,,20260216
3484,"Innovation Holdings CO.,LTD.",17.056414,4.690247,21654898688.0,8.6780004,6.9830000000000005,33.306998,Real Estate,Real Estate Services,265.0,75.69,20260216
3486,Global Link Management Inc.,6.381596,2.408415,35945091072.0,7.428999999999999,11.059,34.68,Real Estate,Real Estate Services,360.0,353.83,20260216
3489,"FaithNetwork Co.,Ltd",8.562319,2.6642933,27066499072.0,19.440001000000002,10.588000000000001,44.205,Real Estate,Real Estate Services,478.0,106.63,20260216
3490,"Azplanning Co.,Ltd.",6.7788377,1.2000908,4284909568.0,4.68,,,Real Estate,Real Estate Services,98.0,452.88,20260216
3491,"GA technologies Co., Ltd.",16.709457,2.1655133,66792357888.0,1.637,5.72,14.69,Communication Services,Internet Content & Information,84.0,97.37,20260216
3494,"Mullion Co., Ltd.",6.930352,0.6643883,3158504448.0,25.783002,2.922,10.34,Real Estate,Real Estate Services,152.0,58.15,20260216
3495,"Koryojyuhan Co., Ltd.",6.805267,1.0970091,6792241152.0,2.5250000000000004,2.955,9.527001,Real Estate,Real Estate Services,249.00000000000003,360.75,20260216
3496,"Azoom Co.,Ltd",29.312958,9.124369,54611173376.0,16.921,25.909,39.137,Real Estate,Real Estate Services,291.0,151.81,20260216
3498,"Kasumigaseki Capital Co.,Ltd.",14.415012,2.633447,175614312448.0,9.892999399999999,8.596,23.697,Industrials,Conglomerates,231.0,512.66,20260216
3501,"SUMINOE Co., Ltd.",25.896645,0.5554039,17816799232.0,2.098,2.0789999999999997,4.153,Consumer Cyclical,Textile Manufacturing,318.0,51.86,20260216
3512,"Nippon Felt Co., Ltd.",35.087025,0.7241018,15372905472.0,3.009,0.56800004,2.375,Industrials,Conglomerates,225.0,25.28,20260216
3513,"Ichikawa Co., Ltd.",13.5344,0.61824304,14368489472.0,12.751001,2.6300002,4.5500003,Basic Materials,Paper & Paper Products,301.0,252.32,20260216
3521,"Thermae-Yu Holdings Co., Ltd.",28.095238,0.9497389,4681735680.0,14.229,3.401,3.3169999999999997,Real Estate,Real Estate Services,291.0,6.3,20260216
3524,"Nitto Seimo Co., Ltd.",8.884646,0.5697047,4224360192.0,2.6819998000000003,1.052,6.379,Consumer Cyclical,Textile Manufacturing,308.0,183.35,20260216
3526,"Ashimori Industry Co., Ltd.",8.992766,0.9543678,24769476608.0,6.321000000000001,3.848,11.306,Consumer Cyclical,Auto Parts,243.00000000000003,457.59,20260216
3529,"Atsugi Co., Ltd.",,0.5101217,16448273408.0,-5.867,-1.49,-5.6649998,Consumer Cyclical,Apparel Manufacturing,,-64.41,20260216
3536,"Axas Holdings Co.,Ltd.",18.082191,1.8345308,4002933248.0,3.042,0.894,14.682998999999999,Consumer Defensive,Household & Personal Products,152.0,7.3,20260216
3537,"Shoei Yakuhin Co.,Ltd.",11.0963125,0.58403456,5420782592.0,2.1979999,1.5230000000000001,5.015,Basic Materials,Specialty Chemicals,245.00000000000003,142.66,20260216
3538,WILLPLUS Holdings Corporation,6.414564,0.8307981,9545281536.0,1.8980000000000001,3.504,13.126999,Consumer Cyclical,Auto & Truck Dealerships,437.0,163.69,20260216
3539,"JM Holdings Co.,Ltd.",13.652229,1.9337687,87698513920.0,4.6090003,9.263,14.809,Consumer Defensive,Grocery Stores,135.0,126.06,20260216
3541,Nousouken Corporation,1433.9624,15.7275,16452653056.0,0.161,0.20500000000000002,-0.792,Consumer Defensive,Food Distribution,,0.53,20260216
3542,"Vega Corporation Co.,Ltd.",27.053213,7.989189,19272347648.0,6.586,9.741,25.392,Consumer Cyclical,Internet Retail,168.0,67.09,20260216
3543,"KOMEDA Holdings Co., Ltd.",21.890171,2.7319326,131345408000.0,16.591998999999998,5.438000300000001,13.278,Consumer Cyclical,Restaurants,206.99999999999997,131.84,20260216
3544,"Satudora Holdings Co.,Ltd.",22.320524,1.2288414,12167983104.0,1.5140001,1.7180001,5.614,Healthcare,Pharmaceutical Retailers,136.0,39.56,20260216
3546,"Alleanza Holdings Co., Ltd.",15.187111,1.3803229,43863982080.0,0.6819999999999999,2.8269999,7.906000000000001,Consumer Cyclical,Home Improvement Retail,260.0,96.2,20260216
3547,Kushikatsu Tanaka Holdings Co.,25.188202,4.583777,22090127360.0,2.6710000000000003,7.795000000000001,22.848,Consumer Cyclical,Restaurants,74.0,81.03,20260216
3548,Baroque Japan Limited,,1.973057,28820781056.0,5.4530002,0.976,-8.575000000000001,Consumer Cyclical,Apparel Retail,474.0,-60.4,20260216
3549,"Kusuri No Aoki Holdings Co., Ltd.",23.726728,3.171765,421161172992.0,4.4770002,4.675,13.354999000000001,Healthcare,Pharmaceutical Retailers,37.0,186.92,20260216
3550,"STUDIO ATAO Co., Ltd.",33.880596,1.2421,3144450304.0,-20.677,-4.2519998,-8.412,Consumer Cyclical,Footwear & Accessories,216.0,6.7,20260216
3551,Dynic Corporation,6.277013,0.36464587,10237430784.0,6.74,2.2909999,8.034000500000001,Industrials,Specialty Business Services,287.0,198.98,20260216
3553,"Kyowa Leather Cloth Co., Ltd.",50.131927,0.75748265,27167000576.0,3.2939999999999996,1.16,1.119,Basic Materials,Chemicals,457.0,22.74,20260216
3556,"RenetJapanGroup,Inc.",36.09521,15.852014,17505222656.0,3.6609999999999996,3.258,65.948,Consumer Cyclical,Internet Retail,,33.19,20260216
3557,"United & Collective Co., Ltd.",178.57143,7.64228,4871119872.0,-3.6220000000000003,1.08,-16.455999,Consumer Cyclical,Restaurants,,5.6,20260216
3558,"JADE GROUP,Inc",16.011578,2.6189406,16785095680.0,10.568,8.718,17.997,Consumer Cyclical,Internet Retail,173.0,107.11,20260216
3559,p-ban.com Corp.,21.416595,1.6915992,2402056704.0,10.544,6.8229999999999995,9.6,Technology,Electronic Components,195.0,23.86,20260216
3560,"Hobonichi Co., Ltd.",18.648802,1.5298976,8368538624.0,27.665,7.8150004,11.411,Consumer Cyclical,Specialty Retail,249.00000000000003,193.31,20260216
3561,"Chikaranomoto Holdings Co., Ltd.",22.913208,3.932296,45684973568.0,6.927999999999999,8.402999999999999,17.531,Consumer Cyclical,Restaurants,131.0,66.25,20260216
3562,"No.1 Co.,Ltd",18.899889,3.093767,12089269248.0,2.552,6.666999999999999,12.605,Industrials,Business Equipment & Supplies,419.00000000000006,97.99,20260216
3563,Food & Life Companies Ltd.,46.708023,10.135971,1057344520192.0,10.977,6.515,28.351998000000002,Consumer Cyclical,Restaurants,37.0,199.88,20260216
3565,Ascentech K.K.,15.102609,3.4567962,20232630272.0,42.716,8.149000000000001,39.902001999999996,Technology,Information Technology Services,221.0,93.56,20260216
3566,"Uniform Next Co., Ltd.",19.321766,1.928051,7432613888.0,8.618,9.149000000000001,14.335,Consumer Cyclical,Apparel Retail,82.0,38.04,20260216
3569,"Seiren Co.,Ltd.",13.434763,1.3255689,201452683264.0,13.495,6.388000000000001,10.9160006,Consumer Cyclical,Textile Manufacturing,224.00000000000003,255.68,20260216
3571,"Sotoh Co., Ltd.",32.75434,0.6393372,9968591872.0,-3.4389999999999996,-0.70700003,1.854,Consumer Cyclical,Textile Manufacturing,637.0,24.18,20260216
3577,Tokai Senko K.K.,9.841741,0.41058847,3140404992.0,3.5940003,1.459,6.421,Consumer Cyclical,Textile Manufacturing,250.99999999999997,101.1,20260216
3580,"KOMATSU MATERE Co.,Ltd.",23.820944,0.887522,34522890240.0,5.514,2.6310000000000002,2.617,Consumer Cyclical,Textile Manufacturing,294.0,37.53,20260216
3583,AuBEX CORPORATION,5.777836,0.511469,3636459520.0,9.1639996,4.0209997,8.556999999999999,Consumer Cyclical,Department Stores,264.0,230.19,20260216
3591,Wacoal Holdings Corp.,21.09188,1.0847692,222086250496.0,2.643,1.991,5.5359997000000005,Consumer Cyclical,Apparel Manufacturing,217.0,213.21,20260216
3593,"Hogy Medical Co.,Ltd.",226.93352,1.9367609,144234872832.0,8.2229994,1.6,0.296,Healthcare,Medical Instruments & Supplies,142.0,29.48,20260216
3597,"JICHODO Co.,Ltd.",25.881872,0.7732899,29223774208.0,15.705,2.327,3.331,Consumer Cyclical,Apparel Manufacturing,499.0,391.78,20260216
3598,"Yamaki Co.,Ltd.",37.892376,0.5728406,2395894016.0,-7.786,-0.441,0.307,Consumer Cyclical,Apparel Manufacturing,175.0,4.46,20260216
3600,FUJIX Ltd.,,0.24379946,2348278272.0,-2.15,-1.1080001000000002,-1.107,Consumer Cyclical,Textile Manufacturing,296.0,-66.47,20260216
3607,"Kuraudia Holdings Co.,Ltd.",10.05474,0.66562915,3145097216.0,20.906,2.9979998,11.6689995,Consumer Cyclical,Apparel Retail,284.0,34.71,20260216
3608,"TSI Holdings Co.,Ltd.",4.685419,0.681615,65567088640.0,6.048,1.287,19.277,Consumer Cyclical,Apparel Manufacturing,356.0,240.32,20260216
3611,Matsuoka Corporation,10.291623,0.71278167,26028058624.0,2.004,0.959,6.8709999999999996,Consumer Cyclical,Apparel Manufacturing,363.0,241.75,20260216
3612,"World Co., Ltd.",9.1433935,1.2662915,117010620416.0,9.3839996,,,Consumer Cyclical,Department Stores,339.0,351.62,20260216
3622,Netyear Group Corporation,25.765764,1.9867802,4003363328.0,20.169999999999998,3.6900000000000004,10.378,Communication Services,Advertising Agencies,99.0,22.2,20260216
3623,Billing System Corporation,18.4936,2.263134,7088131072.0,17.434,1.444,13.859001000000001,Technology,Software - Infrastructure,644.0,60.94,20260216
3624,Axel Mark Inc.,,2.3859942,1567565440.0,-47.974998,,,Communication Services,Internet Content & Information,,-49.58,20260216
3625,Techfirm Holdings Inc.,9.680611,1.7004733,4853969408.0,10.632,9.326000500000001,17.829000999999998,Technology,Information Technology Services,120.0,70.76,20260216
3626,TIS Inc.,14.173194,2.2075822,725362606080.0,13.03,8.961,16.34,Technology,Information Technology Services,239.0,228.53,20260216
3627,Tecmira Holdings Inc.,6.3523574,0.50198144,3001883904.0,4.7709998,-0.51499996,-3.8310003000000004,Technology,Software - Infrastructure,196.0,-23.64,20260216
3628,"Data Horizon Co.,Ltd.",,20.4332,6129843200.0,10.578,,,Healthcare,Health Information Services,,-257.9,20260216
3632,"GREE Holdings, Inc.",44.028103,0.6987549,64578265088.0,3.1559999999999997,2.104,1.5350000000000001,Communication Services,Electronic Gaming & Multimedia,120.0,8.54,20260216
3633,"GMO Pepabo, Inc.",16.136435,3.7590451,10522975232.0,5.3039998,5.1290000000000004,33.86,Technology,Software - Infrastructure,1825.0,126.36,20260216
3634,Sockets Inc.,,2.7764378,2244234240.0,0.0,-8.89,-33.7,Technology,Information Technology Services,49.0,-19.25,20260216
3635,"Koei Tecmo Holdings Co., Ltd.",14.743061,2.0784047,537712885760.0,32.291,7.187,15.953000000000001,Communication Services,Electronic Gaming & Multimedia,558.0,109.17,20260216
3636,"Mitsubishi Research Institute, Inc.",12.302761,1.0719028,78606278656.0,11.185,5.1570002,11.314999,Technology,Information Technology Services,335.0,405.6,20260216
3639,Voltage Incorporation,122.926834,0.72658914,1634823296.0,-2.458,-0.848,-0.588,Communication Services,Electronic Gaming & Multimedia,,2.05,20260216
3640,"Densan Co., Ltd.",7.261907,1.3607415,19368331264.0,26.042998,16.2,29.733999999999998,Technology,Semiconductors,231.0,480.59,20260216
3641,"Papyless Co., Ltd.",89.26174,1.0142926,9203773440.0,-2.0580001,0.25,0.58099995,Communication Services,Publishing,95.0,11.92,20260216
3645,"Medical Net, Inc.",73.07693,1.4438033,2811078912.0,3.9010000000000002,2.033,3.588,Communication Services,Internet Content & Information,98.0,4.16,20260216
3646,"Ekitan & Co., Ltd.",,1.2184503,1803325312.0,-0.27499999999999997,0.16500001,-3.7600000000000002,Communication Services,Internet Content & Information,333.0,-2.86,20260216
3647,"ASULINA Co.,Ltd.",,4.0859237,3480227584.0,-558.82397,-13.343,-36.106,Utilities,Utilities - Renewable,,-17.2,20260216
3648,AGS Corporation,10.515131,1.3139656,20697524224.0,8.9949995,8.199,14.005999999999998,Technology,Software - Application,265.0,117.64,20260216
3649,FINDEX Inc.,18.95629,3.8270533,20749500416.0,34.263,16.584998000000002,23.066999,Healthcare,Health Information Services,304.0,44.84,20260216
3652,Digital Media Professionals Inc.,26.296568,2.1223202,6793545728.0,-13.113,-4.054,-10.411,Technology,Electronic Components,,-88.28,20260216
3653,"Morpho, Inc.",,1.1523696,4170425344.0,13.255,0.6839999999999999,-2.122,Technology,Software - Application,,-14.8,20260216
3655,BrainPad Inc.,54.108902,10.590771,56253677568.0,10.453,8.1,1.788,Technology,Information Technology Services,30.0,49.77,20260216
3656,KLab Inc.,8.815789,2.0433931,25523845120.0,-23.077999,-5.609999999999999,-40.400999999999996,Communication Services,Electronic Gaming & Multimedia,,-121.4,20260216
3657,"Pole To Win Holdings, Inc.",17.705883,0.9513786,10643434496.0,3.128,0.835,-6.0349997,Technology,Information Technology Services,550.0,-25.46,20260216
3659,"NEXON Co., Ltd.",27.167427,2.3168745,2443195973632.0,8.248999999999999,6.026,8.556999999999999,Communication Services,Electronic Gaming & Multimedia,191.0,113.96,20260216
3660,istyle Inc.,23.287672,2.1179988,45767053312.0,3.6999999999999997,6.048,13.946,Consumer Cyclical,Specialty Retail,22.0,19.71,20260216
3661,"m-up holdings, Inc.",19.113497,6.240379,48023449600.0,15.690999999999999,12.151,30.558999999999997,Communication Services,Internet Content & Information,159.0,35.42,20260216
3662,"Ateam Holdings Co., Ltd.",20.375925,2.1001606,18919892992.0,4.9200002,3.6510002,12.953000000000001,Communication Services,Internet Content & Information,273.0,50.01,20260216
3663,"CELSYS, Inc.",29.316338,7.348712,37483741184.0,31.219998,21.090999,27.962999999999997,Technology,Software - Application,192.0,43.15,20260216
3664,Mobcast Holdings Inc.,,2.1072798,1968065792.0,-8.66,-7.452,-56.82300300000001,Communication Services,Electronic Gaming & Multimedia,,-8.64,20260216
3665,Enigmo Inc.,63.422295,1.2586297,16027729920.0,-3.595,,,Consumer Cyclical,Internet Retail,243.00000000000003,6.37,20260216
3667,"enish,inc.",,0.8296422,1979030272.0,-41.632998,-31.912002,-139.17799,Communication Services,Electronic Gaming & Multimedia,,-29.64,20260216
3668,"COLOPL, Inc.",,0.83425325,55234293760.0,-1.802,1.3860000000000001,-0.27,Communication Services,Electronic Gaming & Multimedia,463.99999999999994,-2.37,20260216
3670,"Kyoritsu Computer & Communication Co.,Ltd.",8.787383,1.3690422,2509399296.0,1.354,,,Technology,Information Technology Services,310.0,238.41,20260216
3671,"Softmax Co., Ltd",12.439658,2.0526206,8056472576.0,11.774999999999999,5.550999999999999,15.399,Healthcare,Health Information Services,597.0,26.93,20260216
3672,AltPlus Inc.,,3.0783043,3616608256.0,-20.955,-17.994,-58.423,Communication Services,Electronic Gaming & Multimedia,,-12.83,20260216
3673,"Broadleaf Co., Ltd.",45.326412,2.2679694,55046246400.0,10.225,3.1710000000000003,5.124,Technology,Software - Application,238.0,13.48,20260216
3674,"Aucfan Co., Ltd.",,0.8693876,3493199104.0,-4.0349998,-2.464,-9.889000000000001,Communication Services,Internet Content & Information,,-31.51,20260216
3675,Cross Marketing Group Inc.,8.939563,3.1352575,12398686208.0,3.042,10.0659996,23.274,Communication Services,Internet Content & Information,242.0,71.48,20260216
3676,"DIGITAL HEARTS HOLDINGS Co., Ltd.",19.727077,1.8995717,18374213632.0,9.052,8.745,6.977,Technology,Information Technology Services,269.0,41.77,20260216
3678,"MEDIA DO Co., Ltd.",11.374275,1.3182207,24712675328.0,1.907,3.1519998,11.943,Communication Services,Publishing,247.00000000000003,143.13,20260216
3679,"ZIGExN Co., Ltd.",10.804656,1.9857233,42882265088.0,18.426001,9.727999599999999,19.610001,Communication Services,Internet Content & Information,262.0,39.52,20260216
3680,"Hottolink, Inc.",,0.89758235,3535982848.0,-156.538,-16.532,-36.145002,Technology,Software - Infrastructure,254.99999999999997,-64.55,20260216
3681,"V-cube, Inc.",5.522388,4.9746227,3829859328.0,-17.451,-7.5649999999999995,-246.86499999999998,Technology,Software - Application,,-71.74,20260216
3682,"Encourage Technologies Co., Ltd.",18.167116,1.4622452,4490570752.0,7.2230004,1.388,1.00300005,Technology,Information Technology Services,381.0,37.1,20260216
3683,"Cyberlinks Co., Ltd.",11.391416,1.4113702,12903337984.0,10.152999999999999,7.864,15.079999999999998,Technology,Software - Infrastructure,246.0,102.27,20260216
3686,DLE Inc.,8.707483,3.801378,5561400320.0,-29.668,-10.935,-25.326002,Communication Services,Entertainment,,-10.43,20260216
3687,Fixstars Corporation,24.304174,5.8205047,47314944000.0,26.204002,17.601,26.453,Technology,Software - Application,125.0,60.36,20260216
3690,YRGLM Inc.,7.302799,2.0567946,3559305216.0,13.158,7.716000000000001,-2.656,Communication Services,Advertising Agencies,123.0,-22.95,20260216
3691,"DIGITAL PLUS, Inc.",619.2308,8.1575165,7016098304.0,7.53,-0.865,-6.927,Communication Services,Internet Content & Information,,-16.69,20260216
3692,"FFRI Security, Inc.",61.68809,21.075182,71739842560.0,33.521997999999996,21.159,43.669999999999995,Technology,Software - Application,16.0,147.03,20260216
3694,OPTiM Corporation,19.370861,2.8452096,25786163200.0,12.934999999999999,12.439,14.518,Technology,Software - Infrastructure,,24.16,20260216
3695,"GMO Product Platform, Inc.",26.891281,3.124043,7590985728.0,2.419,3.4229999999999996,7.053999599999999,Technology,Software - Infrastructure,355.0,64.11,20260216
3696,Ceres Inc.,8.032579,1.429195,19007031296.0,5.2940000000000005,4.141,19.683999999999997,Industrials,Conglomerates,371.0,205.04,20260216
3697,SHIFT Inc.,19.059553,3.971496,165248696320.0,8.366,12.781999999999998,22.389,Technology,Software - Application,,33.92,20260216
3698,"CRI Middleware Co., Ltd.",11.810731,1.2509421,4969995264.0,3.9849999999999994,5.5440000000000005,8.999,Communication Services,Electronic Gaming & Multimedia,275.0,80.52,20260216
3708,"Tokushu Tokai Paper Co., Ltd.",15.302099,0.70256114,58162339840.0,4.9270000000000005,2.0480001000000003,4.7420003,Basic Materials,Paper & Paper Products,260.0,109.07,20260216
3710,"Jorudan Co.,Ltd.",11.520468,0.6589121,3014523136.0,0.70999996,0.786,4.741,Technology,Software - Application,102.0,51.3,20260216
3712,"Information Planning CO., LTD.",15.190655,2.287506,16364919808.0,45.431,13.086,17.175,Technology,Software - Application,127.0,356.14,20260216
3719,"AI storm Co., Ltd.",31.182795,7.872092,7897626624.0,-55.669999999999995,,,Industrials,Consulting Services,185.0,9.3,20260216
3723,Nihon Falcom Corporation,24.470749,2.0695226,21214429184.0,73.212,11.37,12.697,Communication Services,Electronic Gaming & Multimedia,54.0,87.86,20260216
3726,"4Cs HD Co., Ltd.",,3.4420798,5963820032.0,-30.114,-7.428,-31.621,Consumer Cyclical,Internet Retail,,-23.62,20260216
3727,Aplix Corporation,28.04699,1.7710439,4155480832.0,-28.423,-1.0980001,-5.5440000000000005,Technology,Software - Application,348.0,6.81,20260216
3733,"Software Service, Inc.",10.738048,1.5669643,65647964160.0,18.702999000000002,10.802,15.607001,Healthcare,Health Information Services,137.0,1167.81,20260216
3741,"Systems Engineering Consultants Co.,LTD.",29.805662,4.2288036,41808359424.0,19.527,10.828,15.503,Technology,Software - Infrastructure,145.0,137.39,20260216
3744,SIOS Corporation,9.707421,2.3400826,4343200256.0,1.907,2.9930001,18.862000000000002,Technology,Software - Application,198.0,51.61,20260216
3747,"Intertrade Co.,Ltd.",,3.8664448,4771218432.0,-5.06,-2.138,-1.048,Financial Services,Capital Markets,,-20.23,20260216
3750,"ADR120S, Inc.",,76.90268,7767533056.0,-1260.0,-16.146,-160.92501,Healthcare,Biotechnology,,-205.93,20260216
3753,FLIGHT SOLUTIONS Inc.,,3.277046,1935978752.0,-9.238,-3.9239999999999995,-20.548001,Technology,Software - Infrastructure,,-29.49,20260216
3758,Aeria Inc.,,0.6507708,5475482624.0,2.7,2.012,4.1100003,Communication Services,Electronic Gaming & Multimedia,181.0,-8.36,20260216
